source_record_id,platform_name,country_of_origin,manufacturer,domain,category,status,photo_url,photo_page_url,photo_license,photo_status,source_dataset,source_url,source_date,verification_level,aliases,model_code,design_organisation,class_mark,airframe_type,mtow_kg,endurance_min,endurance_h,range_km,max_speed_kmh,payload_kg,wingspan_m,length_m,notes
SRC-0317,Swift,Denmark,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-680-021-000-01,2026-08-02,Official regulatory list; manufacturer-supplied data,,021-000-01,Upteko Aps,C2 with low speed mode,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0318,NDN electric drone XLR,Finland,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-695-ndn-electric-drone-xlr,2026-08-02,Official regulatory list; manufacturer-supplied data,,,NOKIA SOLUTIONS AND NETWORKS OY,"C5 (STS 01),C6 (STS 02)",Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0319,SX1.2,France,,Civilian / Commercial,Fixed wing,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-8-sx12,2026-08-02,Official regulatory list; manufacturer-supplied data,,,XSUN,,Fixed wing,,,,,,,,,Operations: Specific
SRC-0320,C5 Eurosafe Matrice 4D,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-677-c5-eurosafe-matrice-4d,2026-08-02,Official regulatory list; manufacturer-supplied data,,,"EUROSAFE SYSTEMS, S.L.",C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0321,C5 Eurosafe Matrice 4TD,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-678-c5-eurosafe-matrice-4td,2026-08-02,Official regulatory list; manufacturer-supplied data,,,"EUROSAFE SYSTEMS, S.L.",C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0322,DJI Avata 360,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-652-dvn3nt,2026-08-02,Official regulatory list; manufacturer-supplied data,,DVN3NT | DVN3XT,DJI GmbH,C1,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0323,DJI Lito X1,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-654-dgp14c,2026-08-02,Official regulatory list; manufacturer-supplied data,,DGP14C | DGP14D,DJI GmbH,C0 | C1,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0324,DJI Lito 1,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-656-dgn12c,2026-08-02,Official regulatory list; manufacturer-supplied data,,DGN12C | DGN12D,DJI GmbH,C0 | C1,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0325,ATOM 2,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-252-dsdr23a,2026-08-02,Official regulatory list; manufacturer-supplied data,,DSDR23A,"Shenzhen Potensic Intelligent Co., Ltd",C0,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0326,ATOM 3,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-670-dsdr24a,2026-08-02,Official regulatory list; manufacturer-supplied data,,DSDR24A,"Shenzhen Potensic Intelligent Co., Ltd",C0,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0327,Skydart5 C6,France,,Civilian / Commercial,Fixed wing,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-671-skydart5-c6,2026-08-02,Official regulatory list; manufacturer-supplied data,,,CAVOK UAS,C6 (STS 02),Fixed wing,,,,,,,,,Operations: Open / Standard
SRC-0328,ATOM,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-71-dsdr04c,2026-08-02,Official regulatory list; manufacturer-supplied data,,DSDR04C,"Shenzhen Potensic Intelligent Co., Ltd",C0,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0329,ATOM SE,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-72-dsdr04b,2026-08-02,Official regulatory list; manufacturer-supplied data,,DSDR04B,"Shenzhen Potensic Intelligent Co., Ltd",C0,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0330,ATOM LT,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-78-dsdr04d,2026-08-02,Official regulatory list; manufacturer-supplied data,,DSDR04D,"Shenzhen Potensic Intelligent Co., Ltd",C0,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0331,CK23VE SW C6,France,,Civilian / Commercial,Fixed wing,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-264-ck23ve-sw-c6,2026-08-02,Official regulatory list; manufacturer-supplied data,,,CAVOK UAS,C6 (STS 02),Fixed wing,,,,,,,,,Operations: Open / Standard
SRC-0332,CK25 C5/C6,France,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-337-ck25-c5c6,2026-08-02,Official regulatory list; manufacturer-supplied data,,,CAVOK UAS,"C5 (STS 01),C6 (STS 02)",Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0333,CK7-2 C6,France,,Civilian / Commercial,Fixed wing,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-586-ck7-c6,2026-08-02,Official regulatory list; manufacturer-supplied data,,CK7 C6,CAVOK UAS,C6 (STS 02),Fixed wing,,,,,,,,,Operations: Open / Standard
SRC-0334,AIR4 LIGHT,Germany,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-638-air4-light,2026-08-02,Official regulatory list; manufacturer-supplied data,,,AIR6 SYSTEMS GmBH,"C5 (STS 01),C6 (STS 02)",Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0335,AIR4 MICRO,Germany,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-639-air4-micro,2026-08-02,Official regulatory list; manufacturer-supplied data,,,AIR6 SYSTEMS GmBH,"C5 (STS 01),C6 (STS 02)",Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0336,AIR4 NANO,Germany,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-640-air4-nano,2026-08-02,Official regulatory list; manufacturer-supplied data,,,AIR6 SYSTEMS GmBH,"C5 (STS 01),C6 (STS 02)",Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0337,AIR4 NANO E,Germany,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-643-air4-nano-e,2026-08-02,Official regulatory list; manufacturer-supplied data,,,AIR6 SYSTEMS GmBH,"C5 (STS 01),C6 (STS 02)",Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0338,AIR8 COMPACT,Germany,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-584-air8-compact,2026-08-02,Official regulatory list; manufacturer-supplied data,,,AIR6 SYSTEMS GmBH,"C5 (STS 01),C6 (STS 02)",Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0339,AD405PRO Tethered,France,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-641-ad405pro-tethered,2026-08-02,Official regulatory list; manufacturer-supplied data,,,Artech'Drone,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0340,Matrice 350 RTK C5,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-236-matrice-350-c5,2026-08-02,Official regulatory list; manufacturer-supplied data,,Matrice 350 C5,DRONAVIA,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0341,Inspire 3 C5,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-238-inspire-3-c5,2026-08-02,Official regulatory list; manufacturer-supplied data,,,DRONAVIA,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0342,Kronos AD Matrice 30,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-353-kronos-ad-matrice-30,2026-08-02,Official regulatory list; manufacturer-supplied data,,,DRONAVIA,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0343,Kronos AD Matrice 30T,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-354-kronos-ad-matrice-30t,2026-08-02,Official regulatory list; manufacturer-supplied data,,,DRONAVIA,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0344,Kronos AD Matrice 4E,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-373-kronos-ad-matrice-4e,2026-08-02,Official regulatory list; manufacturer-supplied data,,,DRONAVIA,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0345,Kronos AD Matrice 4T,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-374-kronos-ad-matrice-4t,2026-08-02,Official regulatory list; manufacturer-supplied data,,,DRONAVIA,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0346,CK9 C5/C6,France,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-560-ck9-c5c6,2026-08-02,Official regulatory list; manufacturer-supplied data,,,CAVOK UAS,"C5 (STS 01),C6 (STS 02)",Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0347,Kronos AD Mavic 4 Pro,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-621-kronos-ad-mavic-4-pro,2026-08-02,Official regulatory list; manufacturer-supplied data,,,DRONAVIA,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0348,Kronos AD Matrice 4D,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-622-kronos-ad-matrice-4d,2026-08-02,Official regulatory list; manufacturer-supplied data,,,DRONAVIA,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0349,Kronos AD Matrice 4TD,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-623-kronos-ad-matrice-4td,2026-08-02,Official regulatory list; manufacturer-supplied data,,,DRONAVIA,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0350,Kronos AD Mavic 3E,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-80-kronos-ad-mavic-3e,2026-08-02,Official regulatory list; manufacturer-supplied data,,,DRONAVIA,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0351,Kronos AD Mavic 3T,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-81-kronos-ad-mavic-3t,2026-08-02,Official regulatory list; manufacturer-supplied data,,,DRONAVIA,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0352,Kronos AD Mavic 3M,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-82-kronos-ad-mavic-3m,2026-08-02,Official regulatory list; manufacturer-supplied data,,,DRONAVIA,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0353,Kronos AD Mavic 3 Pro,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-83-kronos-ad-mavic-3-pro,2026-08-02,Official regulatory list; manufacturer-supplied data,,,DRONAVIA,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0354,Kronos AD Mavic 3 Pro Cine,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-85-kronos-ad-mavic-3-pro,2026-08-02,Official regulatory list; manufacturer-supplied data,,,DRONAVIA,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0355,MANTA,France,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-375-manta,2026-08-02,Official regulatory list; manufacturer-supplied data,,,OBJECTIF DRONE PRODUCTION,"C5 (STS 01),C6 (STS 02)",Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0356,ARES,France,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-88-ares,2026-08-02,Official regulatory list; manufacturer-supplied data,,,OBJECTIF DRONE PRODUCTION,"C5 (STS 01),C6 (STS 02)",Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0357,ATLAS,France,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-93-atlas,2026-08-02,Official regulatory list; manufacturer-supplied data,,,OBJECTIF DRONE PRODUCTION,"C5 (STS 01),C6 (STS 02)",Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0358,CHRONOS,France,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-94-chronos,2026-08-02,Official regulatory list; manufacturer-supplied data,,,OBJECTIF DRONE PRODUCTION,"C5 (STS 01),C6 (STS 02)",Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0359,CHRONOS MINI,France,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-95-chronos-mini,2026-08-02,Official regulatory list; manufacturer-supplied data,,CHRONOS MINI +,OBJECTIF DRONE PRODUCTION,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0360,CK4 C5/C6,France,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-561-ck4-c5c6,2026-08-02,Official regulatory list; manufacturer-supplied data,,,CAVOK UAS,"C5 (STS 01),C6 (STS 02)",Multirotor,,,,,,,,,Operations: Open / Standard
