record_id,photo_url,platform_name,country_of_origin,manufacturer,domain,category,status,photo_status,photo_search_url,photo_page_url,photo_license,aliases,model_codes,airframe_type,class_mark,mtow_kg,endurance_min,endurance_h,range_km,max_speed_kmh,payload_kg,wingspan_m,length_m,source_count,source_datasets,source_urls,verification_level,origin_confidence,last_compiled,notes
UAV-0216,,Swift,Denmark,Upteko Aps,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=Swift%20UAV&title=Special:MediaSearch&type=image,,,,021-000-01,Multirotor,C2 with low speed mode,,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-680-021-000-01,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0217,,NDN Electric Drone,Finland,NOKIA SOLUTIONS AND NETWORKS OY,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=NDN%20Electric%20Drone%20UAV&title=Special:MediaSearch&type=image,,,,,Multirotor,"C5 (STS 01),C6 (STS 02)",,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-202-ndn-electric-drone,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0218,,NDN electric drone XLR,Finland,NOKIA SOLUTIONS AND NETWORKS OY,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=NDN%20electric%20drone%20XLR%20UAV&title=Special:MediaSearch&type=image,,,,,Multirotor,"C5 (STS 01),C6 (STS 02)",,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-695-ndn-electric-drone-xlr,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0219,,AD405,France,Artech'Drone,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=AD405%20UAV&title=Special:MediaSearch&type=image,,,,,Multirotor,"C5 (STS 01),C6 (STS 02)",,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-367-ad405,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0220,,AD405 Spray,France,Artech'Drone,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=AD405%20Spray%20UAV&title=Special:MediaSearch&type=image,,,,,Multirotor,C5 (STS 01),,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-366-ad405-spray,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0221,,AD405PRO Tethered,France,Artech'Drone,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=AD405PRO%20Tethered%20UAV&title=Special:MediaSearch&type=image,,,,,Multirotor,C5 (STS 01),,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-641-ad405pro-tethered,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0222,,AD410,France,Artech'Drone,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=AD410%20UAV&title=Special:MediaSearch&type=image,,,,,Multirotor,"C5 (STS 01),C6 (STS 02)",,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-369-ad410,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0223,,AD410 Spray,France,Artech'Drone,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=AD410%20Spray%20UAV&title=Special:MediaSearch&type=image,,,,,Multirotor,C5 (STS 01),,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-368-ad410-spray,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0224,,AD420 Tethered,France,Artech'Drone,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=AD420%20Tethered%20UAV&title=Special:MediaSearch&type=image,,,,,Multirotor,C5 (STS 01),,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-342-ad420-tethered,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0225,,Aerobotic Spray-L,France,Aeotic,Civilian / Commercial,EU-listed drone,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=Aerobotic%20Spray-L%20UAV&title=Special:MediaSearch&type=image,,,,,,"C5,C6",,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-178-aerobotic-spray-l,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0226,,Anafi,France,Parrot,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,Not collected,https://commons.wikimedia.org/w/index.php?search=Anafi%20UAV&title=Special:MediaSearch&type=image,,,,,,none,320,25,,,,,,,1,OpenDroneList,https://github.com/dronetag/opendronelist,Community dataset; verify against manufacturer,Medium,2026-08-02,
UAV-0227,,AR Drone,France,Parrot,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,Not collected,https://commons.wikimedia.org/w/index.php?search=AR%20Drone%20UAV&title=Special:MediaSearch&type=image,,,AR-Drone,,Rotary-wing,none,420,12,0.2,,40,,0.5,0.5,2,OpenDroneList | Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf | https://github.com/dronetag/opendronelist,Community dataset; verify against manufacturer,Medium,2026-08-02,Databook systems specification page 306.
UAV-0228,,AR Drone 2.0,France,Parrot,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,Not collected,https://commons.wikimedia.org/w/index.php?search=AR%20Drone%202.0%20UAV&title=Special:MediaSearch&type=image,,,,,,none,420,12,,,,,,,1,OpenDroneList,https://github.com/dronetag/opendronelist,Community dataset; verify against manufacturer,Medium,2026-08-02,
UAV-0229,,ARES,France,OBJECTIF DRONE PRODUCTION,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=ARES%20UAV&title=Special:MediaSearch&type=image,,,,,Multirotor,"C5 (STS 01),C6 (STS 02)",,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-88-ares,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0230,,ATLAS,France,OBJECTIF DRONE PRODUCTION,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=ATLAS%20UAV&title=Special:MediaSearch&type=image,,,,,Multirotor,"C5 (STS 01),C6 (STS 02)",,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-93-atlas,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0231,,Bebop,France,Parrot,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,Not collected,https://commons.wikimedia.org/w/index.php?search=Bebop%20UAV&title=Special:MediaSearch&type=image,,,,,,none,400,60,,,,,,,1,OpenDroneList,https://github.com/dronetag/opendronelist,Community dataset; verify against manufacturer,Medium,2026-08-02,
UAV-0232,,Bebop 2,France,Parrot,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,Not collected,https://commons.wikimedia.org/w/index.php?search=Bebop%202%20UAV&title=Special:MediaSearch&type=image,,,,,,none,500,60,,,,,,,1,OpenDroneList,https://github.com/dronetag/opendronelist,Community dataset; verify against manufacturer,Medium,2026-08-02,
UAV-0233,,CHRONOS,France,OBJECTIF DRONE PRODUCTION,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=CHRONOS%20UAV&title=Special:MediaSearch&type=image,,,,,Multirotor,"C5 (STS 01),C6 (STS 02)",,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-94-chronos,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0234,,CHRONOS MINI,France,OBJECTIF DRONE PRODUCTION,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=CHRONOS%20MINI%20UAV&title=Special:MediaSearch&type=image,,,,CHRONOS MINI +,Multirotor,C5 (STS 01),,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-95-chronos-mini,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0235,,CK23VE SW C6,France,CAVOK UAS,Civilian / Commercial,Fixed wing,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=CK23VE%20SW%20C6%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed wing,C6 (STS 02),,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-264-ck23ve-sw-c6,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0236,,CK25 C5/C6,France,CAVOK UAS,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=CK25%20C5/C6%20UAV&title=Special:MediaSearch&type=image,,,,,Multirotor,"C5 (STS 01),C6 (STS 02)",,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-337-ck25-c5c6,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0237,,CK4 C5/C6,France,CAVOK UAS,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=CK4%20C5/C6%20UAV&title=Special:MediaSearch&type=image,,,,,Multirotor,"C5 (STS 01),C6 (STS 02)",,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-561-ck4-c5c6,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0238,,CK7-2 C6,France,CAVOK UAS,Civilian / Commercial,Fixed wing,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=CK7-2%20C6%20UAV&title=Special:MediaSearch&type=image,,,,CK7 C6,Fixed wing,C6 (STS 02),,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-586-ck7-c6,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0239,,CK9 C5/C6,France,CAVOK UAS,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=CK9%20C5/C6%20UAV&title=Special:MediaSearch&type=image,,,,,Multirotor,"C5 (STS 01),C6 (STS 02)",,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-560-ck9-c5c6,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0240,,Delair UX 11 Caméra AG,France,DELAIR,Civilian / Commercial,Fixed wing,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=Delair%20UX%2011%20Cam%C3%A9ra%20AG%20UAV&title=Special:MediaSearch&type=image,,,,UX11-AG-C6,Fixed wing,C6 (STS 02),,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-86-ux11-ag-c6,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0241,,Delair UX11 Caméra IR,France,DELAIR,Civilian / Commercial,Fixed wing,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=Delair%20UX11%20Cam%C3%A9ra%20IR%20UAV&title=Special:MediaSearch&type=image,,,,UX11-IR-C6,Fixed wing,C6 (STS 02),,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-99-ux11-ir-c6,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0242,,Delair UX11 Caméra RGB,France,DELAIR,Civilian / Commercial,Fixed wing,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=Delair%20UX11%20Cam%C3%A9ra%20RGB%20UAV&title=Special:MediaSearch&type=image,,,,UX11-RGB- C6,Fixed wing,C6 (STS 02),,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-100-ux11-rgb-c6,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0243,,Delair UX11 Longue Elongation Caméra AG,France,DELAIR,Civilian / Commercial,Fixed wing,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=Delair%20UX11%20Longue%20Elongation%20Cam%C3%A9ra%20AG%20UAV&title=Special:MediaSearch&type=image,,,,UX11-AG-LE,Fixed wing,C6 (STS 02),,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-101-ux11-ag-le,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0244,,Delair UX11 Longue Elongation Caméra IR,France,DELAIR,Civilian / Commercial,Fixed wing,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=Delair%20UX11%20Longue%20Elongation%20Cam%C3%A9ra%20IR%20UAV&title=Special:MediaSearch&type=image,,,,UX11-IR-LE,Fixed wing,C6 (STS 02),,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-102-ux11-ir-le,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0245,,Delair UX11 Longue Elongation Caméra RGB,France,DELAIR,Civilian / Commercial,Fixed wing,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=Delair%20UX11%20Longue%20Elongation%20Cam%C3%A9ra%20RGB%20UAV&title=Special:MediaSearch&type=image,,,,UX11-RGB-LE,Fixed wing,C6 (STS 02),,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-103-ux11-rgb-le,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0246,,Delair UX11-Longue Élongation Caméra IR Radiométrique,France,DELAIR,Civilian / Commercial,Fixed wing,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=Delair%20UX11-Longue%20%C3%89longation%20Cam%C3%A9ra%20IR%20Radiom%C3%A9trique%20UAV&title=Special:MediaSearch&type=image,,,,UX11 IR Radiometric,Fixed wing,C6 (STS 02),,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-104-ux11-ir-radiometric,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0247,,DEN-S,France,Artech'Drone,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DEN-S%20UAV&title=Special:MediaSearch&type=image,,,,,Multirotor,C5 (STS 01) | C6 (STS 02),,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-435-den-s,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0248,,DEN-S Spray,France,Artech'Drone,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DEN-S%20Spray%20UAV&title=Special:MediaSearch&type=image,,,,,Multirotor,C5 (STS 01),,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-433-den-s-spray,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0249,,Disco,France,Parrot,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,Not collected,https://commons.wikimedia.org/w/index.php?search=Disco%20UAV&title=Special:MediaSearch&type=image,,,,,,none,750,45,,,,,,,1,OpenDroneList,https://github.com/dronetag/opendronelist,Community dataset; verify against manufacturer,Medium,2026-08-02,
UAV-0250,,Hercules 20,France,DRONE VOLT,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=Hercules%2020%20UAV&title=Special:MediaSearch&type=image,,,,,Multirotor,C5 (STS 01),,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-559-hercules-20,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
