raw_id,raw_name,source_dataset,source_url,external_ref,raw_country,raw_manufacturer,domain,category,status,credibility_tier,promoted_record_id,promoted_name,created_at
503,3S,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0503,France,Drone Protect Systems,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,2,UAV-87319D872852,3S,2026-08-02T16:05:02+00:00
29,Searcher Mk II,Curated UAV Seed 2026,Internal curated seed,SRC-0029,Israel,,Military,Tactical fixed-wing,Not specified,3,UAV-B8C50EEC73B5,Searcher Mk II,2026-08-02T16:05:02+00:00
88,Seeker 400,Curated UAV Seed 2026,Internal curated seed,SRC-0088,South Africa,,Military,Tactical/MALE fixed-wing,Not specified,3,UAV-5C186A3E295D,Seeker 400,2026-08-02T16:05:02+00:00
50,Shahed-129,Curated UAV Seed 2026,Internal curated seed,SRC-0050,Iran,,Military,MALE fixed-wing,Not specified,3,UAV-7A7608091D3C,Shahed-129,2026-08-02T16:05:02+00:00
53,Shahed-131,Curated UAV Seed 2026,Internal curated seed,SRC-0053,Iran,,Military,One-way attack UAV,Not specified,3,UAV-C78852B880AA,Shahed-131,2026-08-02T16:05:02+00:00
52,Shahed-136,Curated UAV Seed 2026,Internal curated seed,SRC-0052,Iran,,Military,One-way attack UAV,Not specified,3,UAV-6E53B4D01C74,Shahed-136,2026-08-02T16:05:02+00:00
54,Shahed-238,Curated UAV Seed 2026,Internal curated seed,SRC-0054,Iran,,Military,Jet-powered one-way attack UAV,Not specified,3,UAV-5D150D966A83,Shahed-238,2026-08-02T16:05:02+00:00
83,Shark,Curated UAV Seed 2026,Internal curated seed,SRC-0083,Ukraine,,Military,Small fixed-wing,Not specified,3,UAV-4F90AF664B82,Shark,2026-08-02T16:05:02+00:00
32,SkyStriker,Curated UAV Seed 2026,Internal curated seed,SRC-0032,Israel,,Military,Loitering munition,Not specified,3,UAV-02D9E40565A3,SkyStriker,2026-08-02T16:05:02+00:00
111,Skydio X10,Curated UAV Seed 2026,Internal curated seed,SRC-0111,United States,,Dual-use,Autonomous quadrotor,Not specified,3,UAV-093B1BE7EA04,Skydio X10,2026-08-02T16:05:02+00:00
112,Skydio X2D,Curated UAV Seed 2026,Internal curated seed,SRC-0112,United States,,Dual-use,Autonomous quadrotor,Not specified,3,UAV-2DFDC6BE0FEC,Skydio X2D,2026-08-02T16:05:02+00:00
12,Switchblade 300,Curated UAV Seed 2026,Internal curated seed,SRC-0012,United States,,Military,Loitering munition,Not specified,3,UAV-A957715A9B48,Switchblade 300,2026-08-02T16:05:02+00:00
13,Switchblade 600,Curated UAV Seed 2026,Internal curated seed,SRC-0013,United States,,Military,Loitering munition,Not specified,3,UAV-8070D1B65709,Switchblade 600,2026-08-02T16:05:02+00:00
21,TAI Aksungur,Curated UAV Seed 2026,Internal curated seed,SRC-0021,Türkiye,,Military,Twin-engine MALE,Not specified,3,UAV-3B76115ABC15,TAI Aksungur,2026-08-02T16:05:02+00:00
20,TAI Anka,Curated UAV Seed 2026,Internal curated seed,SRC-0020,Türkiye,,Military,MALE fixed-wing,Not specified,3,UAV-B53C5FFA1020,Anka,2026-08-02T16:05:02+00:00
22,TAI Anka-3,Curated UAV Seed 2026,Internal curated seed,SRC-0022,Türkiye,,Military,Flying-wing UCAV,Not specified,3,UAV-4A3D908152F9,TAI Anka-3,2026-08-02T16:05:02+00:00
40,TB-001 Twin-Tailed Scorpion,Curated UAV Seed 2026,Internal curated seed,SRC-0040,China,,Military,Twin-engine MALE,Not specified,3,UAV-1BD8947AA552,TB-001 Twin-Tailed Scorpion,2026-08-02T16:05:02+00:00
68,Taranis demonstrator,Curated UAV Seed 2026,Internal curated seed,SRC-0068,United Kingdom,,Military,Flying-wing UCAV demonstrator,Not specified,3,UAV-BF683F5C0DA9,Taranis demonstrator,2026-08-02T16:05:02+00:00
147,Terra Drone survey platforms,Curated UAV Seed 2026,Internal curated seed,SRC-0147,Japan,,Civil,Multi-platform services,Not specified,3,UAV-18FAE29CEA73,Terra Drone survey platforms,2026-08-02T16:05:02+00:00
149,Trinity Pro,Curated UAV Seed 2026,Internal curated seed,SRC-0149,Germany,,Civil,VTOL fixed-wing,Not specified,3,UAV-40A9FD7C918A,Trinity Pro,2026-08-02T16:05:02+00:00
84,UJ-22 Airborne,Curated UAV Seed 2026,Internal curated seed,SRC-0084,Ukraine,,Military,Long-range fixed-wing,Not specified,3,UAV-101076B0D8AA,UJ-22 Airborne,2026-08-02T16:05:02+00:00
141,Vertical VX4,Curated UAV Seed 2026,Internal curated seed,SRC-0141,United Kingdom,,Civil,eVTOL aircraft,Not specified,3,UAV-BC97FD8701EA,Vertical VX4,2026-08-02T16:05:02+00:00
138,Volocopter VoloDrone,Curated UAV Seed 2026,Internal curated seed,SRC-0138,Germany,,Civil,Heavy-lift multicopter,Not specified,3,UAV-12B89D0F2A42,Volocopter VoloDrone,2026-08-02T16:05:02+00:00
37,WZ-7 Soaring Dragon,Curated UAV Seed 2026,Internal curated seed,SRC-0037,China,,Military,HALE fixed-wing,Not specified,3,UAV-70761227895B,WZ-7 Soaring Dragon,2026-08-02T16:05:02+00:00
38,WZ-8,Curated UAV Seed 2026,Internal curated seed,SRC-0038,China,,Military,High-speed reconnaissance UAV,Not specified,3,UAV-7F9D9F308BC1,WZ-8,2026-08-02T16:05:02+00:00
78,Warmate,Curated UAV Seed 2026,Internal curated seed,SRC-0078,Poland,,Military,Loitering munition,Not specified,3,UAV-C996D6862605,Warmate,2026-08-02T16:05:02+00:00
66,Watchkeeper WK450,Curated UAV Seed 2026,Internal curated seed,SRC-0066,United Kingdom,,Military,Tactical fixed-wing,Not specified,3,UAV-2CCFF02B4959,Watchkeeper WK450,2026-08-02T16:05:02+00:00
33,Wing Loong I,Curated UAV Seed 2026,Internal curated seed,SRC-0033,China,,Military,MALE fixed-wing,Not specified,3,UAV-A1B88DA1D2E2,Wing Loong I,2026-08-02T16:05:02+00:00
34,Wing Loong II,Curated UAV Seed 2026,Internal curated seed,SRC-0034,China,,Military,MALE fixed-wing,Not specified,3,UAV-2903DA6D9066,Wing Loong II,2026-08-02T16:05:02+00:00
132,Wing delivery drone,Curated UAV Seed 2026,Internal curated seed,SRC-0132,United States,,Civil,Hybrid VTOL delivery UAV,Not specified,3,UAV-44554D4781D4,Wing delivery drone,2026-08-02T16:05:02+00:00
127,WingtraOne GEN II,Curated UAV Seed 2026,Internal curated seed,SRC-0127,Switzerland,,Civil,VTOL fixed-wing,Not specified,3,UAV-D6F3ED15BEAA,WingtraOne GEN II,2026-08-02T16:05:02+00:00
143,Wisk Generation 6,Curated UAV Seed 2026,Internal curated seed,SRC-0143,United States,,Civil,Autonomous eVTOL,Not specified,3,UAV-655A51B74BEF,Wisk Generation 6,2026-08-02T16:05:02+00:00
145,XPeng AeroHT flying-car concepts,Curated UAV Seed 2026,Internal curated seed,SRC-0145,China,,Civil,eVTOL / modular aircraft,Not specified,3,UAV-F81B29EFB382,XPeng AeroHT flying-car concepts,2026-08-02T16:05:02+00:00
7,XQ-58A Valkyrie,Curated UAV Seed 2026,Internal curated seed,SRC-0007,United States,,Military,Collaborative combat aircraft,Not specified,3,UAV-0EFDEFE44A2E,XQ-58A Valkyrie,2026-08-02T16:05:02+00:00
90,Yabhon United 40,Curated UAV Seed 2026,Internal curated seed,SRC-0090,United Arab Emirates,,Military,MALE fixed-wing,Not specified,3,UAV-CD20FB9D76F5,Yabhon United-40*,2026-08-02T16:05:02+00:00
146,Yamaha FAZER R G2,Curated UAV Seed 2026,Internal curated seed,SRC-0146,Japan,,Civil,Unmanned helicopter,Not specified,3,UAV-EA12A05604A7,Yamaha FAZER R G2,2026-08-02T16:05:02+00:00
46,ZALA Lancet,Curated UAV Seed 2026,Internal curated seed,SRC-0046,Russia,,Military,Loitering munition,Not specified,3,UAV-F2B074E13083,ZALA Lancet,2026-08-02T16:05:02+00:00
133,Zipline Platform 1,Curated UAV Seed 2026,Internal curated seed,SRC-0133,United States,,Civil,Fixed-wing delivery UAV,Not specified,3,UAV-AA669DC483E4,Zipline Platform 1,2026-08-02T16:05:02+00:00
134,Zipline Platform 2,Curated UAV Seed 2026,Internal curated seed,SRC-0134,United States,,Civil,VTOL delivery system,Not specified,3,UAV-CD6175FCCF25,Zipline Platform 2,2026-08-02T16:05:02+00:00
104,ideaForge NETRA V4+,Curated UAV Seed 2026,Internal curated seed,SRC-0104,India,,Dual-use,Quadrotor,Not specified,3,UAV-27A081DBD0E1,ideaForge NETRA V4+,2026-08-02T16:05:02+00:00
103,ideaForge SWITCH UAV,Curated UAV Seed 2026,Internal curated seed,SRC-0103,India,,Dual-use,VTOL fixed-wing,Not specified,3,UAV-FB84F21B9F80,ideaForge SWITCH UAV,2026-08-02T16:05:02+00:00
70,nEUROn,Curated UAV Seed 2026,Internal curated seed,SRC-0070,European consortium,,Military,Flying-wing UCAV demonstrator,Not specified,3,UAV-62AC829E6E5E,nEUROn,2026-08-02T16:05:02+00:00
128,senseFly eBee X,Curated UAV Seed 2026,Internal curated seed,SRC-0128,Switzerland,,Civil,Fixed-wing survey UAV,Not specified,3,UAV-6A8E8A198036,senseFly eBee X,2026-08-02T16:05:02+00:00
399,ABZ Innovation C10,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-512-abz-innovation-c10,SRC-0399,Hungary,ABZ Innovation Kft.,Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-F5F5692DD49E,ABZ Innovation C10,2026-08-02T16:05:02+00:00
394,AD405,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-367-ad405,SRC-0394,France,Artech'Drone,Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-6718FFA915AD,AD405,2026-08-02T16:05:02+00:00
427,AD405 Spray,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-366-ad405-spray,SRC-0427,France,Artech'Drone,Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-90D117B647A5,AD405 Spray,2026-08-02T16:05:02+00:00
339,AD405PRO Tethered,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-641-ad405pro-tethered,SRC-0339,France,Artech'Drone,Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-C7C06412DE8B,AD405PRO Tethered,2026-08-02T16:05:02+00:00
396,AD410,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-369-ad410,SRC-0396,France,Artech'Drone,Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-D3EF59EE1498,AD410,2026-08-02T16:05:02+00:00
395,AD410 Spray,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-368-ad410-spray,SRC-0395,France,Artech'Drone,Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-F7C3029ECC83,AD410 Spray,2026-08-02T16:05:02+00:00
391,AD420 Tethered,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-342-ad420-tethered,SRC-0391,France,Artech'Drone,Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-D0AB66623485,AD420 Tethered,2026-08-02T16:05:02+00:00
334,AIR4 LIGHT,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-638-air4-light,SRC-0334,Germany,AIR6 SYSTEMS GmBH,Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-64D6F1749FAE,AIR4 LIGHT,2026-08-02T16:05:02+00:00
335,AIR4 MICRO,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-639-air4-micro,SRC-0335,Germany,AIR6 SYSTEMS GmBH,Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-BEEB8CC1FDF7,AIR4 MICRO,2026-08-02T16:05:02+00:00
336,AIR4 NANO,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-640-air4-nano,SRC-0336,Germany,AIR6 SYSTEMS GmBH,Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-3E036F7B77C6,AIR4 NANO,2026-08-02T16:05:02+00:00
337,AIR4 NANO E,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-643-air4-nano-e,SRC-0337,Germany,AIR6 SYSTEMS GmBH,Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-80701A29E9B9,AIR4 NANO E,2026-08-02T16:05:02+00:00
406,AIR4 RUGGED,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-541-air4-rugged,SRC-0406,Germany,AIR6 SYSTEMS GmBH,Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-BE0FF479006B,AIR4 RUGGED,2026-08-02T16:05:02+00:00
338,AIR8 COMPACT,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-584-air8-compact,SRC-0338,Germany,AIR6 SYSTEMS GmBH,Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-5D3D13F163DC,AIR8 COMPACT,2026-08-02T16:05:02+00:00
418,AIR8 MEDIUM LIFTER,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-478-air8-medium-lifter,SRC-0418,Germany,AIR6 SYSTEMS GmBH,Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-1AECFA8683E4,AIR8 MEDIUM LIFTER,2026-08-02T16:05:02+00:00
314,AQUILA,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-318-al-200f,SRC-0314,South Korea,"ARGOSDYNE Co., Ltd.",Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-8849055830A7,AQUILA,2026-08-02T16:05:02+00:00
316,AQUILA3,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-396-al-300fm,SRC-0316,South Korea,"ARGOSDYNE Co., Ltd.",Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-F814796D1C6F,AQUILA3,2026-08-02T16:05:02+00:00
356,ARES,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-88-ares,SRC-0356,France,OBJECTIF DRONE PRODUCTION,Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-B1D2FB9E3B13,ARES,2026-08-02T16:05:02+00:00
357,ATLAS,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-93-atlas,SRC-0357,France,OBJECTIF DRONE PRODUCTION,Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-ECE8F46BF734,ATLAS,2026-08-02T16:05:02+00:00
328,ATOM,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-71-dsdr04c,SRC-0328,China,"Shenzhen Potensic Intelligent Co., Ltd",Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-C6F57180E462,ATOM,2026-08-02T16:05:02+00:00
325,ATOM 2,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-252-dsdr23a,SRC-0325,China,"Shenzhen Potensic Intelligent Co., Ltd",Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-C7B9277BCF3C,ATOM 2,2026-08-02T16:05:02+00:00
326,ATOM 3,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-670-dsdr24a,SRC-0326,China,"Shenzhen Potensic Intelligent Co., Ltd",Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-6D9017837455,ATOM 3,2026-08-02T16:05:02+00:00
330,ATOM LT,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-78-dsdr04d,SRC-0330,China,"Shenzhen Potensic Intelligent Co., Ltd",Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-60AC1B9A2B2F,ATOM LT,2026-08-02T16:05:02+00:00
329,ATOM SE,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-72-dsdr04b,SRC-0329,China,"Shenzhen Potensic Intelligent Co., Ltd",Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-966E20CEE5F4,ATOM SE,2026-08-02T16:05:02+00:00
436,AVSS PRS-M350EX,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-190-avss-prs-m350ex,SRC-0436,Canada,AVSS - Aerial Vehicle Safety Solutions Inc.,Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-A136720C0E92,AVSS PRS-M350EX,2026-08-02T16:05:02+00:00
435,AVSS PRS-M3DTEX,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-189-avss-prs-m3dtex,SRC-0435,Canada,AVSS - Aerial Vehicle Safety Solutions Inc.,Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-6DCCE74593B5,AVSS PRS-M3DTEX,2026-08-02T16:05:02+00:00
373,Aerobotic Spray-L,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-178-aerobotic-spray-l,SRC-0373,France,Aeotic,Civilian / Commercial,EU-listed drone,EASA-listed for EU operations,1,UAV-D901CDE99CD1,Aerobotic Spray-L,2026-08-02T16:05:02+00:00
405,Antigravity A1 Infinity Bundle,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-538-de001,SRC-0405,Singapore,Yingling Innovations Pte. Ltd.,Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-BDC5A62CC76E,Antigravity A1 Infinity Bundle,2026-08-02T16:05:02+00:00
407,Antigravity A1 Standard Bundle/Antigravity A1 Explorer Bundle,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-546-de001,SRC-0407,Singapore,Yingling Innovations Pte. Ltd.,Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-1A46B94812DD,Antigravity A1 Standard Bundle,2026-08-02T16:05:02+00:00
313,C5 Eurosafe Matrice 400,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-2627-c5-eurosafe-matrice-400,SRC-0313,China,"EUROSAFE SYSTEMS, S.L.",Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-84559C7A1482,C5 Eurosafe Matrice 400,2026-08-02T16:05:02+00:00
320,C5 Eurosafe Matrice 4D,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-677-c5-eurosafe-matrice-4d,SRC-0320,China,"EUROSAFE SYSTEMS, S.L.",Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-2D6420C887D1,C5 Eurosafe Matrice 4D,2026-08-02T16:05:02+00:00
408,C5 Eurosafe Matrice 4E,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-547-c5-eurosafe-matrice-4e,SRC-0408,China,"EUROSAFE SYSTEMS, S.L.",Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-B2219B3DEA49,C5 Eurosafe Matrice 4E,2026-08-02T16:05:02+00:00
410,C5 Eurosafe Matrice 4T,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-549-c5-eurosafe-matrice-4t,SRC-0410,China,"EUROSAFE SYSTEMS, S.L.",Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-4D58C66A71B7,C5 Eurosafe Matrice 4T,2026-08-02T16:05:02+00:00
321,C5 Eurosafe Matrice 4TD,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-678-c5-eurosafe-matrice-4td,SRC-0321,China,"EUROSAFE SYSTEMS, S.L.",Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-AE02E4751360,C5 Eurosafe Matrice 4TD,2026-08-02T16:05:02+00:00
383,C5 Eurosafe Mavic 3,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-568-c5-eurosafe-mavic-3,SRC-0383,China,"EUROSAFE SYSTEMS, S.L.",Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-E7715E338694,C5 Eurosafe Mavic 3,2026-08-02T16:05:02+00:00
404,C5 Eurosafe Mavic 3 Cine,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-532-c5-eurosafe-mavic-3,SRC-0404,China,"EUROSAFE SYSTEMS, S.L.",Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-17D8FB0C38E0,C5 Eurosafe Mavic 3 Cine,2026-08-02T16:05:02+00:00
403,C5 Eurosafe Mavic 3 Classic,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-531-c5-eurosafe-mavic-3,SRC-0403,China,"EUROSAFE SYSTEMS, S.L.",Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-AAA6EDE2A35A,C5 Eurosafe Mavic 3 Classic,2026-08-02T16:05:02+00:00
402,C5 Eurosafe Mavic 3 Pro,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-530-c5-eurosafe-mavic-3,SRC-0402,China,"EUROSAFE SYSTEMS, S.L.",Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-CA28A6F8B44F,C5 Eurosafe Mavic 3 Pro,2026-08-02T16:05:02+00:00
384,C5 Eurosafe Mavic 3 Pro Cine,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-569-c5-eurosafe-mavic-3,SRC-0384,China,"EUROSAFE SYSTEMS, S.L.",Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-467D12F65D76,C5 Eurosafe Mavic 3 Pro Cine,2026-08-02T16:05:02+00:00
422,C5 Eurosafe Mavic 3E,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-405-c5-eurosafe-mavic-3e,SRC-0422,China,"EUROSAFE SYSTEMS, S.L.",Civilian / Commercial,Multirotor,EASA-listed for EU operations,1,UAV-3BFD1FA1BE0B,C5 Eurosafe Mavic 3E,2026-08-02T16:05:02+00:00
