record_id,uav_name,country_of_origin,country_iso3,manufacturer,family,domain,category,airframe_type,status,introduced_year,retired_year,description_short,verification_status,confidence_score,origin_confidence,participating_countries,production_country,aliases,source_count,sources,photo_path,photo_source_page,photo_license,photo_identity_status,created_at,updated_at
UAV-C7B9277BCF3C,ATOM 2,China,CHN,"Shenzhen Potensic Intelligent Co., Ltd",,Civilian / Commercial,Multirotor,Multirotor,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,atom-2 | DSDR23A,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-6D9017837455,ATOM 3,China,CHN,"Shenzhen Potensic Intelligent Co., Ltd",,Civilian / Commercial,Multirotor,Multirotor,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,atom-3 | DSDR24A,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-60AC1B9A2B2F,ATOM LT,China,CHN,"Shenzhen Potensic Intelligent Co., Ltd",,Civilian / Commercial,Multirotor,Multirotor,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,DSDR04D,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-966E20CEE5F4,ATOM SE,China,CHN,"Shenzhen Potensic Intelligent Co., Ltd",,Civilian / Commercial,Multirotor,Multirotor,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,DSDR04B,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-361FE72A650F,X25 Pro,China,CHN,Syma,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,Syma X25 Pro | x25,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-062329C6FEBE,X5C,China,CHN,Syma,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,Syma X5C | x5c,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-353842F224A5,X8 Pro,China,CHN,Syma,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,Syma X8 Pro | x8,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-468DA084E995,GEMINI,China,CHN,TBS,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,TBS GEMINI,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-660B103382E0,Sky-09P,China,CHN,Taiyuan,,Military,Small / tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 305.,Probable,0.7,Medium,,,sky-09p,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-E18506D001C1,TB-001,China,CHN,Tengoen Technology,,Military,Large / strategic; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 305.,Probable,0.7,Medium,,,tb-001,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-09328D4AADCC,TB-002,China,CHN,Tengoen Technology,,Military,Medium tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 305.,Probable,0.7,Medium,,,tb-002,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-1854760748FF,Vitus 320,China,CHN,Walkera,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,Walkera Vitus 320,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-C71E376EC051,FIMI X8,China,CHN,Xiaomi,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,x8 | Xiaomi FIMI X8,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-70794A9A87C6,Mi Drone 4K,China,CHN,Xiaomi,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,Xiaomi Mi Drone 4K,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-E9FD7B3CED3B,Mi Drone Mini,China,CHN,Xiaomi,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,Xiaomi Mi Drone Mini,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-13A55FECA853,ASN-104,China,CHN,Xi’an ASN Technology Group,,Military,Small / tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 304.,Probable,0.7,Medium,,,asn-104,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-0AD9644F87B0,ASN-206,China,CHN,Xi’an ASN Technology Group,,Military,Medium tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 304.,Probable,0.7,Medium,,,asn-206,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-7DD80982222B,ASN-207,China,CHN,Xi’an ASN Technology Group,,Military,Medium tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 304.,Probable,0.7,Medium,,,asn-207,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-9CE19E9211AF,ASN-209,China,CHN,Xi’an ASN Technology Group,,Military,Medium tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 304.,Verified,0.8,High,,,asn-209 | ASN-209 / Silver Eagle | Silver Eagle,3,"Curated UAV Seed 2026,Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-6E2AD22E6CC8,Breeze,China,CHN,Yuneec,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,Yuneec Breeze,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-F6BD05BDF583,H520,China,CHN,Yuneec,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,h520 | Yuneec H520,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-4F26EAC55E70,H520E,China,CHN,Yuneec,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,h520e | Yuneec H520E,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-804BA88A64CB,H520E-RTK,China,CHN,Yuneec,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,h520e | Yuneec H520E-RTK,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-25E54AC358B9,H850-RTK,China,CHN,Yuneec,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,h850 | Yuneec H850-RTK,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-49159A898967,Mantis G,China,CHN,Yuneec,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,Yuneec Mantis G,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-59376C70E9A7,Mantis Q,China,CHN,Yuneec,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,Yuneec Mantis Q,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-42D635727CC3,Typhoon 4K,China,CHN,Yuneec,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,Yuneec Typhoon 4K,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-07F8A8F5AA4D,Typhoon H,China,CHN,Yuneec,,Civilian / Commercial,Commercial multirotor/fixed-wing,Rotary-wing,Listed in OpenDroneList,,,Databook systems specification page 305.,Verified,0.9,High,,,Yuneec Typhoon H,4,"OpenDroneList,Bard Drone Databook 2019,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-684E380F5475,Typhoon H Plus,China,CHN,Yuneec,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,Yuneec Typhoon H Plus,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-E790AC5B12A9,Typhoon H3,China,CHN,Yuneec,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,h3 | Yuneec Typhoon H3,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-FD4BF1467D22,Typhoon Q500,China,CHN,Yuneec,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,q500 | Yuneec Typhoon Q500,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-063326331A17,Blowfish 1,China,CHN,Ziyan,,Military,Small / tactical; Rotary-wing,Rotary-wing,In use or under development as documented in 2019,,,Databook systems specification page 304.,Probable,0.7,Medium,,,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-433AF40D3DD1,Huginn X1,Denmark,DNK,Sky-Watch,,Military,Small / tactical; Rotary-wing,Rotary-wing,In use or under development as documented in 2019,,,Databook systems specification page 306.,Probable,0.7,Medium,,,x1,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-49DAB5697B64,Swift,Denmark,DNK,Upteko Aps,,Civilian / Commercial,Multirotor,Multirotor,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,021-000-01,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-7E271331F64B,NDN Electric Drone,Finland,FIN,NOKIA SOLUTIONS AND NETWORKS OY,,Civilian / Commercial,Multirotor,Multirotor,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-2D9937F579CB,NDN electric drone XLR,Finland,FIN,NOKIA SOLUTIONS AND NETWORKS OY,,Civilian / Commercial,Multirotor,Multirotor,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-15094ACEC3BB,Aarok,France,FRA,,,Military,Heavy MALE,,Not specified,,,ISR / strike development,Needs Verification,0.47,Medium,,,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-977D138A0C57,Aliaca,France,FRA,,,Military,Mini fixed-wing,,Not specified,,,Naval ISR,Needs Verification,0.47,Medium,,,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-734D69D5E6BE,Parrot Anafi AI,France,FRA,,,Dual-use,Enterprise quadrotor,,Not specified,,,Mapping / inspection,Needs Verification,0.47,Medium,,,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-D901CDE99CD1,Aerobotic Spray-L,France,FRA,Aeotic,,Civilian / Commercial,EU-listed drone,,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-D60746E3AEC7,S-R,France,FRA,Aeotic,,Civilian / Commercial,Multirotor,Multirotor,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-B7166E2052EE,Skyinnov AQ3F,France,FRA,Aeromapping Solutions t/a SKYINNOV,,Civilian / Commercial,Multirotor,Multirotor,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,aq3f,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-6718FFA915AD,AD405,France,FRA,Artech'Drone,,Civilian / Commercial,Multirotor,Multirotor,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,ad405,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-90D117B647A5,AD405 Spray,France,FRA,Artech'Drone,,Civilian / Commercial,Multirotor,Multirotor,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,ad405,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-C7C06412DE8B,AD405PRO Tethered,France,FRA,Artech'Drone,,Civilian / Commercial,Multirotor,Multirotor,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-D3EF59EE1498,AD410,France,FRA,Artech'Drone,,Civilian / Commercial,Multirotor,Multirotor,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,ad410,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-F7C3029ECC83,AD410 Spray,France,FRA,Artech'Drone,,Civilian / Commercial,Multirotor,Multirotor,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,ad410,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-D0AB66623485,AD420 Tethered,France,FRA,Artech'Drone,,Civilian / Commercial,Multirotor,Multirotor,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,ad420,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-8F92B41D6121,DEN-S,France,FRA,Artech'Drone,,Civilian / Commercial,Multirotor,Multirotor,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-900D39AA89D3,DEN-S Spray,France,FRA,Artech'Drone,,Civilian / Commercial,Multirotor,Multirotor,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-A816AE4B9BB2,CK23VE SW C6,France,FRA,CAVOK UAS,,Civilian / Commercial,Fixed wing,Fixed wing,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,c6,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-B12CF8568969,CK25 C5,France,FRA,CAVOK UAS,CK25,Civilian / Commercial,Multirotor,Multirotor,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,c5 | ck25 | CK25 C5/C6,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-DB809BF24C57,CK25 C6,France,FRA,CAVOK UAS,CK25,Civilian / Commercial,Multirotor,Multirotor,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,c6 | ck25 | CK25 C5/C6,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-5FF3218863C7,CK4 C5,France,FRA,CAVOK UAS,CK4,Civilian / Commercial,Multirotor,Multirotor,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,c5 | ck4 | CK4 C5/C6,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-3100EF3B0CBB,CK4 C6,France,FRA,CAVOK UAS,CK4,Civilian / Commercial,Multirotor,Multirotor,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,c6 | ck4 | CK4 C5/C6,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-0B9369C4DF2D,CK7-2 C6,France,FRA,CAVOK UAS,,Civilian / Commercial,Fixed wing,Fixed wing,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,c6 | ck7 | CK7 C6,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-C5AC8D48857E,CK9 C5,France,FRA,CAVOK UAS,CK9,Civilian / Commercial,Multirotor,Multirotor,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,c5 | ck9 | CK9 C5/C6,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-12BEE26D3DFB,CK9 C6,France,FRA,CAVOK UAS,CK9,Civilian / Commercial,Multirotor,Multirotor,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,c6 | ck9 | CK9 C5/C6,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-A3C6EF3FECE2,Skydart5 C6,France,FRA,CAVOK UAS,,Civilian / Commercial,Fixed wing,Fixed wing,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,c6,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-3EA2634A228F,Hercules 20,France,FRA,DRONE VOLT,,Civilian / Commercial,Multirotor,Multirotor,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
